fl_date,mkt_unique_carrier,branded_code_share,mkt_carrier,mkt_carrier_fl_num,op_unique_carrier,tail_num,op_carrier_fl_num,origin_airport_id,origin,origin_city_name,dest_airport_id,dest,dest_city_name,crs_dep_time,dep_time,dep_delay,taxi_out,wheels_off,wheels_on,taxi_in,crs_arr_time,arr_time,arr_delay,cancelled,cancellation_code,diverted,dup,crs_elapsed_time,actual_elapsed_time,air_time,flights,distance,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,first_dep_time,total_add_gtime,longest_add_gtime,no_name
2018-03-11,UA,UA_CODESHARE,UA,5722,OO,N969SW,5722,11292,DEN,"Denver, CO",14869,SLC,"Salt Lake City, UT",1755,1750.0,-5.0,27.0,1817.0,1917.0,4.0,1930,1921.0,-9.0,0.0,,0.0,N,95.0,91.0,60.0,1.0,391.0,,,,,,,,,
2018-08-10,AA,AA_CODESHARE,AA,2988,OO,N713SK,2988,14107,PHX,"Phoenix, AZ",16218,YUM,"Yuma, AZ",1520,1520.0,0.0,18.0,1538.0,1607.0,4.0,1612,1611.0,-1.0,0.0,,0.0,N,52.0,51.0,29.0,1.0,160.0,,,,,,,,,
2019-12-11,AS,AS_CODESHARE,AS,2506,QX,N650QX,2506,14679,SAN,"San Diego, CA",13198,MCI,"Kansas City, MO",1045,1123.0,38.0,9.0,1132.0,1615.0,5.0,1608,1620.0,12.0,0.0,,0.0,N,203.0,177.0,163.0,1.0,1334.0,,,,,,,,,
2018-06-15,UA,UA,UA,1155,UA,N15751,1155,11298,DFW,"Dallas/Fort Worth, TX",13930,ORD,"Chicago, IL",540,534.0,-6.0,15.0,549.0,743.0,22.0,803,805.0,2.0,0.0,,0.0,N,143.0,151.0,114.0,1.0,802.0,,,,,,,,,
2019-09-24,UA,UA,UA,2208,UA,N441UA,2208,13930,ORD,"Chicago, IL",13495,MSY,"New Orleans, LA",1245,1235.0,-10.0,22.0,1257.0,1447.0,2.0,1511,1449.0,-22.0,0.0,,0.0,N,146.0,134.0,110.0,1.0,836.0,,,,,,,,,
2019-04-26,WN,WN,WN,2108,WN,N8692F,2108,13198,MCI,"Kansas City, MO",14679,SAN,"San Diego, CA",720,718.0,-2.0,8.0,726.0,822.0,3.0,845,825.0,-20.0,0.0,,0.0,N,205.0,187.0,176.0,1.0,1334.0,,,,,,,,,
2019-05-20,AA,AA,AA,129,AA,N951NN,129,13930,ORD,"Chicago, IL",12953,LGA,"New York, NY",600,559.0,-1.0,13.0,612.0,846.0,7.0,907,853.0,-14.0,0.0,,0.0,N,127.0,114.0,94.0,1.0,733.0,,,,,,,,,
2018-01-01,WN,WN,WN,5905,WN,N259WN,5905,11540,ELP,"El Paso, TX",12191,HOU,"Houston, TX",1610,1607.0,-3.0,13.0,1620.0,1840.0,2.0,1900,1842.0,-18.0,0.0,,0.0,N,110.0,95.0,80.0,1.0,677.0,,,,,,,,,
2019-09-02,G4,G4,G4,2513,G4,244NV,2513,11618,EWR,"Newark, NJ",14685,SAV,"Savannah, GA",1000,953.0,-7.0,24.0,1017.0,1203.0,6.0,1220,1209.0,-11.0,0.0,,0.0,N,140.0,136.0,106.0,1.0,708.0,,,,,,,,,
2019-11-06,AA,AA_CODESHARE,AA,4114,MQ,N923AE,4114,13930,ORD,"Chicago, IL",11775,FSD,"Sioux Falls, SD",1010,1005.0,-5.0,26.0,1031.0,1156.0,19.0,1157,1215.0,18.0,0.0,,0.0,N,107.0,130.0,85.0,1.0,463.0,0.0,0.0,18.0,0.0,0.0,,,,
2018-01-20,UA,UA_CODESHARE,UA,3772,ZW,N466AW,3772,10408,ATW,"Appleton, WI",13930,ORD,"Chicago, IL",1400,1342.0,-18.0,11.0,1353.0,1431.0,10.0,1505,1441.0,-24.0,0.0,,0.0,N,65.0,59.0,38.0,1.0,160.0,,,,,,,,,
2018-01-02,AA,AA_CODESHARE,AA,6032,CP,N209NN,6032,12892,LAX,"Los Angeles, CA",14679,SAN,"San Diego, CA",1350,1345.0,-5.0,12.0,1357.0,1424.0,3.0,1441,1427.0,-14.0,0.0,,0.0,N,51.0,42.0,27.0,1.0,109.0,,,,,,,,,
2018-09-11,UA,UA_CODESHARE,UA,4522,G7,N171GJ,4522,14252,PSC,"Pasco/Kennewick/Richland, WA",11292,DEN,"Denver, CO",535,526.0,-9.0,12.0,538.0,820.0,9.0,857,829.0,-28.0,0.0,,0.0,N,142.0,123.0,102.0,1.0,852.0,,,,,,,,,
2018-10-11,WN,WN,WN,2875,WN,N7746C,2875,12892,LAX,"Los Angeles, CA",14831,SJC,"San Jose, CA",1125,1125.0,0.0,15.0,1140.0,1230.0,3.0,1240,1233.0,-7.0,0.0,,0.0,N,75.0,68.0,50.0,1.0,308.0,,,,,,,,,
2018-08-18,UA,UA,UA,2422,UA,N24715,2422,13930,ORD,"Chicago, IL",12953,LGA,"New York, NY",2000,2010.0,10.0,21.0,2031.0,2303.0,4.0,2313,2307.0,-6.0,0.0,,0.0,N,133.0,117.0,92.0,1.0,733.0,,,,,,,,,
2019-11-19,B6,B6,B6,184,B6,N198JB,184,14492,RDU,"Raleigh/Durham, NC",10721,BOS,"Boston, MA",1734,1848.0,74.0,18.0,1906.0,2027.0,8.0,1928,2035.0,67.0,0.0,,0.0,N,114.0,107.0,81.0,1.0,612.0,0.0,0.0,67.0,0.0,0.0,,,,
2018-12-18,DL,DL,DL,2495,DL,N904DE,2495,10208,AGS,"Augusta, GA",10397,ATL,"Atlanta, GA",1524,1517.0,-7.0,18.0,1535.0,1609.0,8.0,1634,1617.0,-17.0,0.0,,0.0,N,70.0,60.0,34.0,1.0,143.0,,,,,,,,,
2019-12-26,AA,AA_CODESHARE,AA,3988,MQ,N925AE,3988,13931,ORF,"Norfolk, VA",13303,MIA,"Miami, FL",511,504.0,-7.0,33.0,537.0,745.0,5.0,747,750.0,3.0,0.0,,0.0,N,156.0,166.0,128.0,1.0,802.0,,,,,,,,,
2019-01-15,AA,AA,AA,1972,AA,N950UW,1972,10721,BOS,"Boston, MA",14100,PHL,"Philadelphia, PA",1105,1243.0,98.0,13.0,1256.0,1401.0,10.0,1245,1411.0,86.0,0.0,,0.0,N,100.0,88.0,65.0,1.0,280.0,0.0,0.0,0.0,0.0,86.0,,,,
2018-01-09,AA,AA,AA,2628,AA,N994NN,2628,14869,SLC,"Salt Lake City, UT",11298,DFW,"Dallas/Fort Worth, TX",810,757.0,-13.0,14.0,811.0,1117.0,16.0,1202,1133.0,-29.0,0.0,,0.0,N,172.0,156.0,126.0,1.0,989.0,,,,,,,,,
2018-03-30,B6,B6,B6,389,B6,N236JB,389,10721,BOS,"Boston, MA",11278,DCA,"Washington, DC",933,931.0,-2.0,17.0,948.0,1110.0,5.0,1112,1115.0,3.0,0.0,,0.0,N,99.0,104.0,82.0,1.0,399.0,,,,,,,,,
2018-11-22,AA,AA_CODESHARE,AA,3543,MQ,N812AE,3543,10693,BNA,"Nashville, TN",12478,JFK,"New York, NY",806,755.0,-11.0,25.0,820.0,1120.0,5.0,1127,1125.0,-2.0,0.0,,0.0,N,141.0,150.0,120.0,1.0,765.0,,,,,,,,,
2019-01-07,WN,WN,WN,2157,WN,N8720L,2157,13232,MDW,"Chicago, IL",14869,SLC,"Salt Lake City, UT",915,918.0,3.0,21.0,939.0,1157.0,4.0,1150,1201.0,11.0,0.0,,0.0,N,215.0,223.0,198.0,1.0,1259.0,,,,,,,,,
2018-10-28,DL,DL_CODESHARE,DL,3985,OO,N264SY,3985,12953,LGA,"New York, NY",11995,GSO,"Greensboro/High Point, NC",1019,1017.0,-2.0,23.0,1040.0,1153.0,10.0,1225,1203.0,-22.0,0.0,,0.0,N,126.0,106.0,73.0,1.0,461.0,,,,,,,,,
2018-02-06,WN,WN,WN,578,WN,N944WN,578,12339,IND,"Indianapolis, IN",10397,ATL,"Atlanta, GA",1115,1119.0,4.0,10.0,1129.0,1235.0,7.0,1250,1242.0,-8.0,0.0,,0.0,N,95.0,83.0,66.0,1.0,432.0,,,,,,,,,
2019-03-14,DL,DL_CODESHARE,DL,3552,OO,N614SK,3552,14869,SLC,"Salt Lake City, UT",13891,ONT,"Ontario, CA",1700,1653.0,-7.0,14.0,1707.0,1727.0,3.0,1753,1730.0,-23.0,0.0,,0.0,N,113.0,97.0,80.0,1.0,558.0,,,,,,,,,
2018-12-15,UA,UA,UA,786,UA,N896UA,786,14100,PHL,"Philadelphia, PA",12266,IAH,"Houston, TX",820,819.0,-1.0,17.0,836.0,1051.0,6.0,1101,1057.0,-4.0,0.0,,0.0,N,221.0,218.0,195.0,1.0,1325.0,,,,,,,,,
2018-04-20,AA,AA_CODESHARE,AA,5432,OH,N257PS,5432,15412,TYS,"Knoxville, TN",11057,CLT,"Charlotte, NC",1425,1420.0,-5.0,15.0,1435.0,1517.0,24.0,1539,1541.0,2.0,0.0,,0.0,N,74.0,81.0,42.0,1.0,177.0,,,,,,,,,
2019-02-22,AA,AA_CODESHARE,AA,5680,OH,N253PS,5680,11278,DCA,"Washington, DC",10599,BHM,"Birmingham, AL",1642,1652.0,10.0,14.0,1706.0,1802.0,2.0,1757,1804.0,7.0,0.0,,0.0,N,135.0,132.0,116.0,1.0,653.0,,,,,,,,,
2018-07-07,UA,UA_CODESHARE,UA,5339,OO,N795SK,5339,10372,ASE,"Aspen, CO",11292,DEN,"Denver, CO",1340,,,,,,,1437,,,1.0,B,0.0,N,57.0,,,1.0,125.0,,,,,,,,,
2019-01-08,NK,NK,NK,680,NK,N649NK,680,12266,IAH,"Houston, TX",13495,MSY,"New Orleans, LA",1747,1742.0,-5.0,9.0,1751.0,1832.0,19.0,1852,1851.0,-1.0,0.0,,0.0,N,65.0,69.0,41.0,1.0,305.0,,,,,,,,,
2019-10-17,F9,F9,F9,1510,F9,N227FR,1510,10397,ATL,"Atlanta, GA",12953,LGA,"New York, NY",611,609.0,-2.0,13.0,622.0,808.0,9.0,830,817.0,-13.0,0.0,,0.0,N,139.0,128.0,106.0,1.0,762.0,,,,,,,,,
2018-08-11,DL,DL,DL,2222,DL,N820DX,2222,13830,OGG,"Kahului, HI",12892,LAX,"Los Angeles, CA",2055,2052.0,-3.0,12.0,2104.0,452.0,2.0,503,454.0,-9.0,0.0,,0.0,N,308.0,302.0,288.0,1.0,2486.0,,,,,,,,,
2018-01-12,AA,AA_CODESHARE,AA,5571,OH,N509AE,5571,13930,ORD,"Chicago, IL",15016,STL,"St. Louis, MO",1336,1447.0,71.0,10.0,1457.0,1543.0,3.0,1447,1546.0,59.0,0.0,,0.0,N,71.0,59.0,46.0,1.0,258.0,0.0,55.0,0.0,0.0,4.0,,,,
2019-05-30,WN,WN,WN,1256,WN,N776WN,1256,12889,LAS,"Las Vegas, NV",12892,LAX,"Los Angeles, CA",1015,1138.0,83.0,18.0,1156.0,1238.0,5.0,1140,1243.0,63.0,0.0,,0.0,N,85.0,65.0,42.0,1.0,236.0,63.0,0.0,0.0,0.0,0.0,,,,
2018-06-02,UA,UA_CODESHARE,UA,5989,OO,N925EV,5989,13930,ORD,"Chicago, IL",13871,OMA,"Omaha, NE",1257,1251.0,-6.0,17.0,1308.0,1421.0,2.0,1439,1423.0,-16.0,0.0,,0.0,N,102.0,92.0,73.0,1.0,416.0,,,,,,,,,
2018-03-31,G4,G4,G4,1858,G4,307NV,1858,12339,IND,"Indianapolis, IN",14761,SFB,"Sanford, FL",700,651.0,-9.0,10.0,701.0,853.0,6.0,909,859.0,-10.0,0.0,,0.0,N,129.0,128.0,112.0,1.0,807.0,,,,,,,,,
2018-01-26,WN,WN,WN,179,WN,N412WN,179,10821,BWI,"Baltimore, MD",11193,CVG,"Cincinnati, OH",1455,1451.0,-4.0,12.0,1503.0,1612.0,3.0,1635,1615.0,-20.0,0.0,,0.0,N,100.0,84.0,69.0,1.0,430.0,,,,,,,,,
2019-02-25,DL,DL,DL,2689,DL,N338DN,2689,11433,DTW,"Detroit, MI",14107,PHX,"Phoenix, AZ",830,828.0,-2.0,22.0,850.0,1050.0,8.0,1112,1058.0,-14.0,0.0,,0.0,N,282.0,270.0,240.0,1.0,1671.0,,,,,,,,,
2018-10-31,AA,AA,AA,1094,AA,N882NN,1094,10721,BOS,"Boston, MA",11298,DFW,"Dallas/Fort Worth, TX",1414,1517.0,63.0,39.0,1556.0,1907.0,13.0,1734,1920.0,106.0,0.0,,0.0,N,260.0,303.0,251.0,1.0,1562.0,0.0,0.0,106.0,0.0,0.0,,,,
2018-05-22,WN,WN,WN,5628,WN,N7882B,5628,12953,LGA,"New York, NY",10397,ATL,"Atlanta, GA",2030,2320.0,170.0,15.0,2335.0,127.0,8.0,2300,135.0,155.0,0.0,,0.0,N,150.0,135.0,112.0,1.0,762.0,7.0,0.0,0.0,0.0,148.0,,,,
2019-01-10,DL,DL_CODESHARE,DL,6213,G7,N354CA,6213,11537,ELM,"Elmira/Corning, NY",11433,DTW,"Detroit, MI",600,551.0,-9.0,29.0,620.0,718.0,8.0,745,726.0,-19.0,0.0,,0.0,N,105.0,95.0,58.0,1.0,332.0,,,,,,,,,
2019-11-27,WN,WN,WN,352,WN,N7716A,352,12191,HOU,"Houston, TX",10397,ATL,"Atlanta, GA",2100,2107.0,7.0,8.0,2115.0,2341.0,5.0,2355,2346.0,-9.0,0.0,,0.0,N,115.0,99.0,86.0,1.0,696.0,,,,,,,,,
2018-10-07,WN,WN,WN,4337,WN,N744SW,4337,11292,DEN,"Denver, CO",13232,MDW,"Chicago, IL",2025,2211.0,106.0,13.0,2224.0,117.0,4.0,2340,121.0,101.0,0.0,,0.0,N,135.0,130.0,113.0,1.0,895.0,0.0,0.0,101.0,0.0,0.0,,,,
2019-01-30,WN,WN,WN,1171,WN,N7811F,1171,11278,DCA,"Washington, DC",11066,CMH,"Columbus, OH",1235,1232.0,-3.0,10.0,1242.0,1349.0,4.0,1355,1353.0,-2.0,0.0,,0.0,N,80.0,81.0,67.0,1.0,323.0,,,,,,,,,
2018-06-06,AA,AA_CODESHARE,AA,5031,OH,N574NN,5031,11057,CLT,"Charlotte, NC",12264,IAD,"Washington, DC",1325,1318.0,-7.0,24.0,1342.0,1433.0,6.0,1447,1439.0,-8.0,0.0,,0.0,N,82.0,81.0,51.0,1.0,322.0,,,,,,,,,
2019-10-23,AA,AA,AA,2128,AA,N967UW,2128,12953,LGA,"New York, NY",10721,BOS,"Boston, MA",1600,1556.0,-4.0,18.0,1614.0,1654.0,5.0,1721,1659.0,-22.0,0.0,,0.0,N,81.0,63.0,40.0,1.0,184.0,,,,,,,,,
2019-01-01,UA,UA_CODESHARE,UA,4926,C5,N16147,4926,12264,IAD,"Washington, DC",10257,ALB,"Albany, NY",1745,1813.0,28.0,16.0,1829.0,1922.0,3.0,1920,1925.0,5.0,0.0,,0.0,N,95.0,72.0,53.0,1.0,325.0,,,,,,,,,
2019-05-11,WN,WN,WN,5018,WN,N8662F,5018,14107,PHX,"Phoenix, AZ",10713,BOI,"Boise, ID",1030,1028.0,-2.0,9.0,1037.0,1319.0,2.0,1340,1321.0,-19.0,0.0,,0.0,N,130.0,113.0,102.0,1.0,735.0,,,,,,,,,
2019-05-23,DL,DL,DL,436,DL,N338NB,436,11433,DTW,"Detroit, MI",11278,DCA,"Washington, DC",1740,1854.0,74.0,15.0,1909.0,2008.0,8.0,1912,2016.0,64.0,0.0,,0.0,N,92.0,82.0,59.0,1.0,405.0,0.0,0.0,40.0,0.0,24.0,,,,
2019-09-14,WN,WN,WN,4181,WN,N8549Z,4181,14679,SAN,"San Diego, CA",13796,OAK,"Oakland, CA",1755,1753.0,-2.0,7.0,1800.0,1904.0,5.0,1930,1909.0,-21.0,0.0,,0.0,N,95.0,76.0,64.0,1.0,446.0,,,,,,,,,
2019-03-18,AA,AA_CODESHARE,AA,5354,OH,N558NN,5354,10397,ATL,"Atlanta, GA",11057,CLT,"Charlotte, NC",1741,1744.0,3.0,13.0,1757.0,1839.0,15.0,1907,1854.0,-13.0,0.0,,0.0,N,86.0,70.0,42.0,1.0,226.0,,,,,,,,,
2019-10-17,UA,UA,UA,2178,UA,N434UA,2178,14893,SMF,"Sacramento, CA",11292,DEN,"Denver, CO",1601,1551.0,-10.0,11.0,1602.0,1852.0,8.0,1922,1900.0,-22.0,0.0,,0.0,N,141.0,129.0,110.0,1.0,909.0,,,,,,,,,
2019-06-04,WN,WN,WN,519,WN,N8640D,519,12191,HOU,"Houston, TX",11066,CMH,"Columbus, OH",1135,1132.0,-3.0,8.0,1140.0,1447.0,4.0,1515,1451.0,-24.0,0.0,,0.0,N,160.0,139.0,127.0,1.0,1001.0,,,,,,,,,
2018-02-16,DL,DL,DL,942,DL,N979AT,942,11433,DTW,"Detroit, MI",11057,CLT,"Charlotte, NC",955,1011.0,16.0,13.0,1024.0,1143.0,7.0,1155,1150.0,-5.0,0.0,,0.0,N,120.0,99.0,79.0,1.0,500.0,,,,,,,,,
2019-12-30,WN,WN,WN,2215,WN,N8684F,2215,10721,BOS,"Boston, MA",15016,STL,"St. Louis, MO",2045,2104.0,19.0,9.0,2113.0,2248.0,3.0,2300,2251.0,-9.0,0.0,,0.0,N,195.0,167.0,155.0,1.0,1047.0,,,,,,,,,
2019-06-19,WN,WN,WN,715,WN,N474WN,715,15016,STL,"St. Louis, MO",14893,SMF,"Sacramento, CA",1345,1441.0,56.0,6.0,1447.0,1622.0,3.0,1550,1625.0,35.0,0.0,,0.0,N,245.0,224.0,215.0,1.0,1679.0,35.0,0.0,0.0,0.0,0.0,,,,
2019-02-24,UA,UA,UA,1175,UA,N774UA,1175,14771,SFO,"San Francisco, CA",12173,HNL,"Honolulu, HI",901,858.0,-3.0,28.0,926.0,1231.0,4.0,1234,1235.0,1.0,0.0,,0.0,N,333.0,337.0,305.0,1.0,2398.0,,,,,,,,,
2019-09-15,AA,AA_CODESHARE,AA,5360,OH,N564NN,5360,11996,GSP,"Greer, SC",11057,CLT,"Charlotte, NC",920,915.0,-5.0,16.0,931.0,957.0,27.0,1038,1024.0,-14.0,0.0,,0.0,N,78.0,69.0,26.0,1.0,75.0,,,,,,,,,
2018-02-05,AA,AA_CODESHARE,AA,3759,MQ,N536EA,3759,11057,CLT,"Charlotte, NC",14783,SGF,"Springfield, MO",1200,1312.0,72.0,16.0,1328.0,1420.0,4.0,1330,1424.0,54.0,0.0,,0.0,N,150.0,132.0,112.0,1.0,708.0,0.0,0.0,0.0,0.0,54.0,,,,
2019-01-13,UA,UA,UA,439,UA,N76265,439,10721,BOS,"Boston, MA",13930,ORD,"Chicago, IL",1819,1841.0,22.0,10.0,1851.0,2007.0,12.0,2016,2019.0,3.0,0.0,,0.0,N,177.0,158.0,136.0,1.0,867.0,,,,,,,,,
2018-06-23,AA,AA,AA,638,AA,N913US,638,11057,CLT,"Charlotte, NC",12889,LAS,"Las Vegas, NV",1805,1806.0,1.0,28.0,1834.0,1938.0,6.0,1947,1944.0,-3.0,0.0,,0.0,N,282.0,278.0,244.0,1.0,1916.0,,,,,,,,,
2018-07-06,AA,AA_CODESHARE,AA,3808,MQ,N671AE,3808,12951,LFT,"Lafayette, LA",11298,DFW,"Dallas/Fort Worth, TX",1819,1923.0,64.0,30.0,1953.0,2046.0,20.0,1945,2106.0,81.0,0.0,,0.0,N,86.0,103.0,53.0,1.0,351.0,0.0,0.0,17.0,0.0,64.0,,,,
2018-04-08,WN,WN,WN,2497,WN,N912WN,2497,11292,DEN,"Denver, CO",14107,PHX,"Phoenix, AZ",830,824.0,-6.0,10.0,834.0,909.0,8.0,925,917.0,-8.0,0.0,,0.0,N,115.0,113.0,95.0,1.0,602.0,,,,,,,,,
2019-02-20,DL,DL_CODESHARE,DL,5424,9E,N929XJ,5424,11042,CLE,"Cleveland, OH",12953,LGA,"New York, NY",604,559.0,-5.0,12.0,611.0,709.0,9.0,754,718.0,-36.0,0.0,,0.0,N,110.0,79.0,58.0,1.0,419.0,,,,,,,,,
2018-03-08,AA,AA,AA,507,AA,N150UW,507,12889,LAS,"Las Vegas, NV",11057,CLT,"Charlotte, NC",2300,2259.0,-1.0,11.0,2310.0,549.0,7.0,606,556.0,-10.0,0.0,,0.0,N,246.0,237.0,219.0,1.0,1916.0,,,,,,,,,
2019-02-15,DL,DL,DL,2073,DL,N957DL,2073,10397,ATL,"Atlanta, GA",13360,MLB,"Melbourne, FL",1518,1514.0,-4.0,19.0,1533.0,1633.0,4.0,1646,1637.0,-9.0,0.0,,0.0,N,88.0,83.0,60.0,1.0,442.0,,,,,,,,,
2019-01-24,DL,DL,DL,1750,DL,N338DN,1750,13303,MIA,"Miami, FL",12953,LGA,"New York, NY",1537,1857.0,200.0,21.0,1918.0,2129.0,6.0,1831,2135.0,184.0,0.0,,0.0,N,174.0,158.0,131.0,1.0,1096.0,0.0,0.0,148.0,0.0,36.0,,,,
2019-04-19,UA,UA,UA,1753,UA,N39416,1753,11618,EWR,"Newark, NJ",12889,LAS,"Las Vegas, NV",605,557.0,-8.0,23.0,620.0,809.0,5.0,835,814.0,-21.0,0.0,,0.0,N,330.0,317.0,289.0,1.0,2227.0,,,,,,,,,
2018-08-18,NK,NK,NK,883,NK,N640NK,883,13204,MCO,"Orlando, FL",14843,SJU,"San Juan, PR",1824,1823.0,-1.0,13.0,1836.0,2101.0,3.0,2116,2104.0,-12.0,0.0,,0.0,N,172.0,161.0,145.0,1.0,1189.0,,,,,,,,,
2019-05-04,DL,DL,DL,2764,DL,N3739P,2764,14869,SLC,"Salt Lake City, UT",11884,GEG,"Spokane, WA",2015,2011.0,-4.0,19.0,2030.0,2049.0,4.0,2051,2053.0,2.0,0.0,,0.0,N,96.0,102.0,79.0,1.0,546.0,,,,,,,,,
2019-09-04,UA,UA,UA,1484,UA,N502UA,1484,11618,EWR,"Newark, NJ",12892,LAX,"Los Angeles, CA",600,548.0,-12.0,14.0,602.0,811.0,20.0,858,831.0,-27.0,0.0,,0.0,N,358.0,343.0,309.0,1.0,2454.0,,,,,,,,,
2018-05-22,AA,AA_CODESHARE,AA,3146,OO,N752SK,3146,14674,SAF,"Santa Fe, NM",14107,PHX,"Phoenix, AZ",1835,1820.0,-15.0,12.0,1832.0,1830.0,12.0,1914,1842.0,-32.0,0.0,,0.0,N,99.0,82.0,58.0,1.0,370.0,,,,,,,,,
2019-10-02,WN,WN,WN,2397,WN,N948WN,2397,14893,SMF,"Sacramento, CA",14679,SAN,"San Diego, CA",1550,1548.0,-2.0,10.0,1558.0,1709.0,2.0,1715,1711.0,-4.0,0.0,,0.0,N,85.0,83.0,71.0,1.0,480.0,,,,,,,,,
2018-04-10,AA,AA_CODESHARE,AA,5584,OH,N534EA,5584,11057,CLT,"Charlotte, NC",10397,ATL,"Atlanta, GA",1150,1144.0,-6.0,19.0,1203.0,1250.0,6.0,1317,1256.0,-21.0,0.0,,0.0,N,87.0,72.0,47.0,1.0,226.0,,,,,,,,,
2018-11-21,AA,AA,AA,1356,AA,N959NN,1356,13930,ORD,"Chicago, IL",10140,ABQ,"Albuquerque, NM",1006,1002.0,-4.0,21.0,1023.0,1200.0,5.0,1216,1205.0,-11.0,0.0,,0.0,N,190.0,183.0,157.0,1.0,1118.0,,,,,,,,,
2019-09-05,AA,AA_CODESHARE,AA,4615,YX,N109HQ,4615,11278,DCA,"Washington, DC",14321,PWM,"Portland, ME",2213,2202.0,-11.0,19.0,2221.0,2331.0,5.0,2349,2336.0,-13.0,0.0,,0.0,N,96.0,94.0,70.0,1.0,482.0,,,,,,,,,
2018-08-08,AA,AA,AA,2687,AA,N990AN,2687,10721,BOS,"Boston, MA",11057,CLT,"Charlotte, NC",1908,2233.0,205.0,32.0,2305.0,52.0,7.0,2142,59.0,197.0,0.0,,0.0,N,154.0,146.0,107.0,1.0,728.0,0.0,0.0,2.0,0.0,195.0,,,,
2018-04-27,AA,AA_CODESHARE,AA,3422,MQ,N806AE,3422,14960,SPS,"Wichita Falls, TX",11298,DFW,"Dallas/Fort Worth, TX",1035,1034.0,-1.0,16.0,1050.0,1117.0,11.0,1138,1128.0,-10.0,0.0,,0.0,N,63.0,54.0,27.0,1.0,113.0,,,,,,,,,
2018-01-23,WN,WN,WN,519,WN,N7715E,519,13232,MDW,"Chicago, IL",15304,TPA,"Tampa, FL",1055,1053.0,-2.0,20.0,1113.0,1422.0,5.0,1425,1427.0,2.0,0.0,,0.0,N,150.0,154.0,129.0,1.0,997.0,,,,,,,,,
2019-06-25,DL,DL,DL,2672,DL,N966AT,2672,13204,MCO,"Orlando, FL",14492,RDU,"Raleigh/Durham, NC",855,852.0,-3.0,14.0,906.0,1024.0,6.0,1037,1030.0,-7.0,0.0,,0.0,N,102.0,98.0,78.0,1.0,534.0,,,,,,,,,
2018-02-01,AA,AA_CODESHARE,AA,4990,PT,N686AE,4990,11066,CMH,"Columbus, OH",14100,PHL,"Philadelphia, PA",1805,1757.0,-8.0,19.0,1816.0,1914.0,6.0,1947,1920.0,-27.0,0.0,,0.0,N,102.0,83.0,58.0,1.0,406.0,,,,,,,,,
2019-08-10,UA,UA,UA,229,UA,N66831,229,14771,SFO,"San Francisco, CA",12892,LAX,"Los Angeles, CA",1720,1738.0,18.0,25.0,1803.0,1856.0,13.0,1859,1909.0,10.0,0.0,,0.0,N,99.0,91.0,53.0,1.0,337.0,,,,,,,,,
2018-05-14,DL,DL_CODESHARE,DL,5224,9E,N905XJ,5224,15919,XNA,"Fayetteville, AR",10397,ATL,"Atlanta, GA",1255,1308.0,13.0,14.0,1322.0,1542.0,8.0,1545,1550.0,5.0,0.0,,0.0,N,110.0,102.0,80.0,1.0,589.0,,,,,,,,,
2019-03-06,AA,AA,AA,504,AA,N196UW,504,12889,LAS,"Las Vegas, NV",12892,LAX,"Los Angeles, CA",2048,2044.0,-4.0,8.0,2052.0,2137.0,16.0,2214,2153.0,-21.0,0.0,,0.0,N,86.0,69.0,45.0,1.0,236.0,,,,,,,,,
2018-09-19,B6,B6,B6,1789,B6,N193JB,1789,10721,BOS,"Boston, MA",11278,DCA,"Washington, DC",720,719.0,-1.0,22.0,741.0,903.0,6.0,859,909.0,10.0,0.0,,0.0,N,99.0,110.0,82.0,1.0,399.0,,,,,,,,,
2019-02-23,UA,UA_CODESHARE,UA,4444,EV,N13903,4444,12266,IAH,"Houston, TX",14814,SHV,"Shreveport, LA",1420,1456.0,36.0,21.0,1517.0,1550.0,5.0,1523,1555.0,32.0,0.0,,0.0,N,63.0,59.0,33.0,1.0,192.0,0.0,0.0,0.0,0.0,32.0,,,,
2019-06-08,B6,B6,B6,1153,B6,N623JB,1153,10397,ATL,"Atlanta, GA",13204,MCO,"Orlando, FL",1127,1309.0,102.0,12.0,1321.0,1421.0,4.0,1255,1425.0,90.0,0.0,,0.0,N,88.0,76.0,60.0,1.0,404.0,15.0,0.0,0.0,0.0,75.0,,,,
2018-01-29,DL,DL,DL,1931,DL,N852DN,1931,13487,MSP,"Minneapolis, MN",11433,DTW,"Detroit, MI",835,934.0,59.0,51.0,1025.0,1247.0,8.0,1130,1255.0,85.0,0.0,,0.0,N,115.0,141.0,82.0,1.0,528.0,0.0,0.0,85.0,0.0,0.0,,,,
2019-10-08,AA,AA_CODESHARE,AA,3834,MQ,N661JA,3834,11066,CMH,"Columbus, OH",13303,MIA,"Miami, FL",1732,1723.0,-9.0,10.0,1733.0,2010.0,4.0,2014,2014.0,0.0,0.0,,0.0,N,162.0,171.0,157.0,1.0,990.0,,,,,,,,,
2018-07-09,DL,DL,DL,2185,DL,N330NW,2185,11697,FLL,"Fort Lauderdale, FL",12478,JFK,"New York, NY",725,719.0,-6.0,10.0,729.0,951.0,8.0,1018,959.0,-19.0,0.0,,0.0,N,173.0,160.0,142.0,1.0,1069.0,,,,,,,,,
